Date,^GSPC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2004-05-27,1121.280029,26.956402,17.289717,24.197116,22.232741,25.24426,21.398120000000002,19.448867,16.882703,15.263969
2004-05-28,1120.680054,26.956402,17.222471,24.319736,22.248299,25.236056,21.398120000000002,19.464060999999997,16.966905999999998,15.296431
2004-06-01,1121.199951,26.930801000000002,17.222471,24.654899,22.162729000000002,25.367323000000003,21.398120000000002,19.418477,16.849023000000003,15.276955
2004-06-02,1124.98999,27.033201000000002,17.364435,24.605851,22.271635999999997,25.523203,21.595885,19.456464,16.849023000000003,15.302923999999999
2004-06-03,1116.640015,26.862536,17.327077,24.385134,22.092716,25.457569,21.437673999999998,19.091797,16.630095,15.140610999999998
2004-06-04,1122.5,26.973468,17.356963,24.262514000000003,22.279415,25.506794,21.556332,19.266534,16.790081,15.192551000000002
2004-06-07,1140.420044,27.348928000000004,17.506399,24.712122,22.598359,25.761123,21.928129000000002,19.661588000000002,17.177414000000002,15.322401999999999
2004-06-08,1142.180054,27.442794,17.588589000000002,24.605851,22.567242999999998,25.79394,21.975594,19.676782,17.270038,15.179566000000001
2004-06-09,1131.329956,27.237996999999996,17.521342999999998,24.409659,22.333869,25.490385,21.78574,19.448867,17.076370999999998,15.082178
2004-06-10,1136.469971,27.348928000000004,17.521342999999998,24.720297,22.442778,25.49859,21.93604,19.540032,17.168993,15.186058
2004-06-14,1125.290039,26.999066999999997,17.431681,24.532279,22.131613,25.318098000000003,21.817381,19.266534,16.933226,15.082178
2004-06-15,1132.01001,27.161198,17.513870999999998,24.883791,22.217182,25.350914000000003,22.015145999999998,19.464060999999997,17.185834,15.147103
2004-06-16,1133.560059,27.186799,17.491455,25.366099,22.256079,25.359118,22.070520000000002,19.471657,17.110052,15.231506
2004-06-17,1132.050049,27.255064,17.424209,25.554117,22.271635999999997,25.400139000000003,22.086341,19.547629999999998,16.916385000000002,15.335388
2004-06-18,1135.02002,27.248229,17.421960000000002,25.623054999999997,22.299785,25.388623000000003,22.211589,19.814778,16.950065,15.417256
2004-06-21,1130.300049,27.154241,17.399461,25.565604999999998,22.229414000000002,25.215854,22.124391,19.738451,16.874284,15.522046
2004-06-22,1134.410034,27.034618,17.40696,25.737958,22.338879000000002,25.108903,22.330495000000003,19.807147,17.05111,15.463102
2004-06-23,1144.060059,27.248229,17.42946,26.172941,22.393612,25.25699,22.647576,20.051397,17.286879000000003,15.580991000000001
2004-06-24,1140.650024,27.256774,17.361962,26.017004999999997,22.440527,25.265216,22.600015,20.036131,17.202675,15.633385999999998
2004-06-25,1134.430054,27.231140999999997,17.196967,25.869274,22.362337,25.043087,22.568306,20.089560000000002,17.270038,15.541694
2004-06-28,1133.349976,27.179873999999998,17.196967,25.499947,22.346698,24.919682,22.401838,20.020865,17.135313,15.613737
2004-06-29,1136.199951,26.974807000000002,17.211967,25.639470000000003,22.25287,25.051314,22.576233,20.295645999999998,17.312139000000002,15.495848
2004-06-30,1140.839966,27.026072999999997,17.316963,25.836444,22.346698,25.141810999999997,22.71892,20.44067,17.430024,15.561342000000002
2004-07-01,1128.939941,26.86373,17.144469,25.869274,22.190317999999998,24.788048,22.378057000000002,20.074294000000002,17.110052,15.377958999999999
2004-07-02,1125.380005,26.718474,17.144469,25.967760000000002,22.25287,24.771595,22.187808,19.952169,16.924805,15.535144
2004-07-06,1116.209961,26.547584999999998,17.151969,26.033418,22.09649,24.590598999999997,22.140245999999998,19.799514000000002,16.562732,15.508947000000001
2004-07-07,1118.329956,26.470684999999996,17.166967,26.189356,22.049577,24.53301,22.179880999999998,20.028498000000003,16.672195000000002,15.541694
2004-07-08,1109.109985,26.111818,17.144469,26.05804,21.885377,24.475421,22.053048,19.860576000000002,16.394326,15.482748999999998
2004-07-09,1112.810059,26.257074,17.189467,26.205771,21.885377,24.417832,22.23537,19.936905,16.52905,15.450003
2004-07-12,1114.349976,26.325428999999996,17.211967,26.05804,21.987025,24.310879999999997,22.267079000000003,19.952169,16.50379,15.482748999999998
2004-07-13,1115.140015,26.427963000000002,17.234465,25.992382,22.010481,24.508329999999997,22.31464,20.020865,16.428008,15.450003
2004-07-14,1111.469971,26.316885,17.226966,26.304257,21.908835,24.598827,22.275006,20.020865,16.166979,15.587539000000001
2004-07-15,1106.689941,26.188717999999998,17.114469,26.476609000000003,21.705541,24.327335,22.385984,20.05903,16.082775,15.659583
2004-07-16,1101.390015,25.898207,17.106969,26.796695,21.71336,24.113432,22.298786,20.104826,15.914369,15.770922
2004-07-19,1100.900024,25.795675,17.114469,26.706414000000002,21.744635,23.998254,22.203661999999998,20.013232000000002,15.964889999999999,15.842966
2004-07-20,1108.670044,26.086185999999998,17.121969,26.624340000000004,21.854101999999997,24.096979,22.338422,19.982701000000002,16.225921,15.875712
2004-07-21,1093.880005,25.855485,16.889477,26.148321,21.635169,23.825485,22.045120999999998,19.601060999999998,15.981731,15.626835999999999
2004-07-22,1096.839966,25.898207,16.836979,26.230392,21.658627,23.940665,21.910360999999998,19.517098999999998,16.150138000000002,15.522046
2004-07-23,1086.199951,25.744407,16.589485999999997,26.131906,21.54916,23.792578,21.80731,19.417873,15.872268,15.430354000000001
2004-07-26,1084.069946,25.522253,16.529488,25.902102,21.556979000000002,23.553993,21.735966,19.24995,15.964889999999999,15.391058
2004-07-27,1094.829956,25.958018,16.701983,26.164734,21.736816,23.652718,21.957924,19.578162,16.116456,15.371409
2004-07-28,1095.420044,25.846941,16.656983,26.345292999999998,21.807187,23.595129,22.092684,19.753716,16.108035,15.574441
2004-07-29,1100.430054,25.975107,16.46199,26.534063,21.901016000000002,23.70208,22.116464,20.013232000000002,16.335384,15.685781
2004-07-30,1101.719971,26.000741,16.46199,26.632548999999997,21.869739000000003,23.792578,22.084757,19.975068,16.369066,15.797120999999999
2004-08-02,1106.619995,26.154541000000002,16.626985,26.599719,22.002662,23.767896,22.187808,20.097193,16.411167000000003,15.915007999999998
2004-08-03,1099.689941,25.889662,16.559487,26.919802,21.869739000000003,23.743216,22.068901999999998,19.89874,16.141717,15.882261999999999
2004-08-04,1098.630005,25.752951,16.596985,26.296052000000003,21.924473000000003,23.693853,22.068901999999998,19.929272,16.166979,16.019798
2004-08-05,1080.699951,25.300097,16.401992,25.902102,21.564798,23.257821,21.617061,19.501832999999998,15.922789000000002,15.829867000000002
2004-08-06,1063.969971,24.932686,16.199498000000002,25.385046,21.377143,22.936966,21.173145,19.150725,15.442832000000001,15.947756
2004-08-09,1065.219971,24.898507000000002,16.259496,25.795408,21.353685000000002,22.830015,21.220708,19.272849,15.543875,15.90846
2004-08-10,1079.040039,25.265918,16.386992000000003,25.696921,21.650807999999998,23.167323,21.577425,19.585795,15.813326000000002,16.026348000000002
2004-08-11,1075.790039,25.086485999999997,16.514488,25.565604999999998,21.71336,23.553993,21.553644,19.517098999999998,15.417570999999999,16.091842
2004-08-12,1063.22998,24.744707000000002,16.476989,25.237315,21.486608,23.422361,21.236563,19.24995,15.114441000000001,16.085293
2004-08-13,1064.800049,24.804519,16.551987,25.54919,21.510066000000002,23.241367,21.196927,19.181255,15.198642999999999,16.026348000000002
2004-08-16,1079.339966,25.394085,16.656983,25.705128,21.838464000000002,23.553993,21.593279000000003,19.715552,15.333367,16.098392
2004-08-17,1081.709961,25.718775,16.671982999999997,25.114206,21.963567,23.586902,21.577425,19.822411,15.434412,16.091842
2004-08-18,1095.170044,25.940929999999998,16.784479,25.442496,22.229414000000002,23.899529,21.918288,19.997967000000003,15.68702,16.196632
2004-08-19,1091.22998,25.821307,16.701983,25.524569,22.135585,23.817259,21.656695000000003,20.028498000000003,15.636498999999999,16.11804
2004-08-20,1098.349976,26.052007,16.776981,25.787201,22.362337,24.014708,21.870726,20.188786999999998,15.712282,16.183532999999997
2004-08-23,1095.680054,25.915295999999998,16.716983,25.467118,22.284146,23.965345000000003,21.862799,20.020865,15.788065,16.150787
2004-08-24,1096.189941,25.983652,16.724481,25.40146,22.323241,23.981799,21.878653,20.074294000000002,15.703860999999998,16.183532999999997
2004-08-25,1104.959961,26.180173999999997,16.821979000000002,25.565604999999998,22.518716,24.212157,22.116464,20.295645999999998,15.880688000000001,16.249026999999998
2004-08-26,1105.089966,26.171629,16.851976999999998,25.746164999999998,22.57345,24.179248,22.124391,20.402504999999998,15.796485,16.249026999999998
2004-08-27,1107.77002,26.171629,16.821979000000002,25.910308999999998,22.596906,24.352016,22.116464,20.425404,15.863847,16.242478
2004-08-30,1099.150024,25.966563,16.739481,25.795408,22.463983,24.047615,21.997559,20.24985,15.703860999999998,16.281775
2004-08-31,1104.23999,25.949475,16.754481,26.222185999999997,22.581267999999998,24.179248,22.10061,20.310912,15.644919,16.43896
2004-09-01,1105.910034,26.034917999999998,16.754481,26.681790000000003,22.495260000000002,24.277973,22.108537,20.394872,15.762803,16.386565
2004-09-02,1118.310059,26.445053,16.949475,26.895181,22.745467,24.524783,22.409766,20.677287,15.948051000000001,16.537201
2004-09-03,1113.630005,26.419419,17.024473,26.952631,22.737648,24.475421,22.346349,20.63149,15.602818,16.478256
2004-09-07,1121.300049,26.598851,17.024473,26.919802,23.011313,24.639963,22.512817000000002,20.814678,15.670181,16.596145
2004-09-08,1116.27002,26.513408000000002,16.844476999999998,26.944426,22.839294,24.582372,22.473182,20.57806,15.68702,16.43896
2004-09-09,1118.380005,26.376696999999997,16.776981,27.330164,22.815838,24.483649,22.417693,20.616224,15.922789000000002,16.511001999999998
2004-09-10,1123.920044,26.615940000000002,16.791979,27.182434000000004,22.925304,24.45074,22.481109,20.448303,16.192239,16.54375
2004-09-13,1125.819946,26.701385,16.806979000000002,27.3712,22.862752,24.475421,22.504889000000002,20.425404,16.268021,16.412762
2004-09-14,1128.329956,26.821007,16.814479000000002,27.49431,22.894029,24.664642999999998,22.560378,20.402504999999998,16.335384,16.386565
2004-09-15,1120.369995,26.667207,16.649485000000002,27.40403,22.808019,24.565919,22.354277,20.318545,16.074354999999997,16.419310999999997
2004-09-16,1123.5,26.829551000000002,16.559487,27.486103999999997,22.925304,24.557692000000003,22.496962,20.402504999999998,16.108035,16.517552
2004-09-17,1128.550049,26.886027000000002,16.637061,27.950014000000003,22.978761,24.631132,22.742765,20.314316,16.2175,16.615953
2004-09-20,1122.199951,26.680659999999996,16.358395,27.958256,22.742921,24.358828,22.623444,20.337322,16.276442000000003,16.556516000000002
2004-09-21,1129.300049,26.886027000000002,16.298143,28.650414,22.931593,24.482602,22.710945000000002,20.429345,16.335384,16.648973
2004-09-22,1113.560059,26.526634,16.170108,28.469134000000004,22.514941,24.177291,22.392754,20.252966,16.065934,16.576328
2004-09-23,1108.359985,26.620760999999998,16.23036,28.205454,22.286962,24.004008,22.177974,20.076587,16.108035,16.411225
2004-09-24,1110.109985,26.697774,16.215298,28.526813,22.373435999999998,24.070021,22.257522,20.252966,15.973310999999999,16.41783
2004-09-27,1103.52002,26.509520000000002,16.147514,28.510333000000003,22.263377,23.929743,22.082517000000003,20.229960000000002,15.830165,16.437641
2004-09-28,1110.060059,26.492404999999998,16.23036,28.996492,22.349853,24.111278,22.305252,20.728425,15.872268,16.543307000000002
2004-09-29,1114.800049,26.586533000000003,16.27555,28.609215000000003,22.428467,24.21855,22.384798999999997,20.828117000000002,16.040673,16.510286999999998
2004-09-30,1114.579956,26.697774,16.313207000000002,28.782254,22.373435999999998,23.756459,22.575714,21.127195,16.099616,16.543307000000002
2004-10-01,1131.5,27.031496,16.478899,29.194253000000003,22.750782,23.979252,22.893907000000002,21.242226000000002,16.50379,16.67539
2004-10-04,1135.170044,27.288204999999998,16.441242000000003,29.161292,22.782227,24.086524,22.870042,21.288238,16.638514999999998,16.741431
2004-10-05,1134.47998,27.253977000000003,16.441242000000003,29.474412,22.656445,24.012259,22.774584,21.257562,16.756399,16.814076
2004-10-06,1142.050049,27.399446,16.516557000000002,30.018251,22.821535,23.987504,23.013228,21.602653,16.865864000000002,16.880117000000002
2004-10-07,1130.650024,27.202636,16.388522000000002,29.787532000000002,22.758644,23.442895999999998,22.75072,21.32658,16.689035999999998,16.78766
2004-10-08,1122.140015,26.988712,16.27555,29.820490000000003,22.68003,23.121083,22.56776,21.203882,16.453269,16.860305
2004-10-11,1124.390015,27.091394,16.268017999999998,29.565052,22.742921,23.277863,22.591624,21.203882,16.50379,16.814076
2004-10-12,1121.839966,27.022939,16.22283,29.227213,22.727198,23.236604999999997,22.583669,20.973822,16.461688,16.952763
2004-10-13,1113.650024,26.937369,16.155046,28.617453,22.577831,22.989057,22.32116,20.498364000000002,16.402746,16.728223
2004-10-14,1103.290039,26.706329999999998,16.094794,28.848171999999998,22.027537,22.832275,22.225704,20.460020999999998,16.276442000000003,16.761243
2004-10-15,1108.199951,26.894584000000002,16.200235,28.971773,22.058982,22.865281,22.384798999999997,20.651738,16.377485999999998,16.893326000000002
2004-10-18,1114.02002,27.082836999999998,16.260486,28.584493,22.153319,23.079824,22.448437,20.598057,16.545891,16.774451000000003
2004-10-19,1103.22998,26.911699,16.162576,28.502094,21.783834,22.700249,22.249567000000003,20.107260999999998,16.545891,16.748035
2004-10-20,1103.660034,26.76623,16.207766,29.128331,21.673775,22.691997,22.185929,20.245297,16.571153,16.767847
2004-10-21,1106.48999,27.005824,16.207766,29.293132,21.658051999999998,22.477455,22.297297,20.391003,16.714298,16.840493
2004-10-22,1095.73999,26.774787,16.102324,29.235452000000002,21.540132,22.312423000000003,22.098426999999997,20.260635,16.352225,16.946157999999997
2004-10-25,1094.800049,26.749115999999997,16.011947,29.260171000000003,21.53227,22.188647,22.098426999999997,20.460020999999998,16.326963,17.203718
2004-10-26,1111.089966,27.194079,16.185171,29.581533,22.011814,22.609481,22.432529000000002,20.659407,16.360645,17.375426
2004-10-27,1125.400024,27.656155,16.358395,29.070652000000003,22.341991,23.2036,22.75072,20.897135000000002,16.756399,17.355614000000003
2004-10-28,1127.439941,27.810181,16.43371,28.559773999999997,22.459910999999998,23.16234,22.702992000000002,20.628731,16.798501,17.256551
2004-10-29,1130.199951,27.775952,16.418647,28.955293,22.491357,23.228353,22.806403,20.92781,16.80692,17.34901
2004-11-01,1130.51001,27.887194,16.38099,28.782254,22.56211,23.013810999999997,22.877997,20.950815,16.941646,17.487696
2004-11-02,1130.560059,27.989877000000003,16.486431,28.353773999999998,22.656445,22.840526999999998,22.901862,20.851123,16.966905999999998,17.144281
2004-11-03,1143.199951,28.058334000000002,16.614466,28.922332,22.790089000000002,23.517160999999998,23.156415,21.157870000000003,17.05953,17.507507999999998
2004-11-04,1161.670044,28.674434,17.058823999999998,29.268413,23.175295000000002,23.566670000000002,23.538245,21.664002,17.253197,17.857526999999997
2004-11-05,1166.170044,28.77712,17.134139,29.441452,23.128127,23.706948,23.721204999999998,21.756027,17.404761999999998,17.791486
2004-11-08,1164.890015,28.794234999999997,17.104012,28.955293,23.096681,23.698695999999998,23.784843,21.763694,17.430024,17.963193
2004-11-09,1164.079956,28.819905,17.096482,28.691613,23.073098,23.706948,23.872346,21.986087,17.421603,17.969796
2004-11-10,1162.910034,28.819905,17.119076,29.029452000000003,23.135989000000002,23.640935,23.943939999999998,21.978417999999998,17.270038,17.963193
2004-11-11,1173.47998,29.085171999999996,17.247111,28.971773,23.356106,23.764709,24.222358,22.147128,17.488966,18.154711
2004-11-12,1184.170044,29.273422999999998,17.299831,29.581533,23.450443,23.797717000000002,24.30986,22.377189,17.733154000000003,18.372647
2004-11-15,1183.810059,29.358995,17.352553,28.938812,23.521195000000002,23.921491,24.293951,22.239152999999998,17.834198,18.28019
2004-11-16,1175.430054,29.085171999999996,17.23958,28.938812,23.324661,23.805969,24.134854999999998,22.108785,17.699473,18.247169
2004-11-17,1181.939941,29.110841999999998,17.254642999999998,29.39201,23.379691,23.797717000000002,24.30986,22.277496,17.90156,18.095274
2004-11-18,1183.550049,29.247753000000003,17.247111,29.622732,23.324661,23.731704,24.445091,22.346514000000003,17.968923,18.095274
2004-11-19,1170.339966,28.879803000000003,17.058823999999998,29.977052,23.02593,23.442895999999998,24.150765,22.193141,17.691053,18.029232999999998
2004-11-22,1177.23999,29.059499,17.171796,30.454969000000002,23.159572,23.484154,24.206448,22.453876,17.716314,18.31321
2004-11-23,1176.939941,29.222084000000002,17.134139,30.644488,23.214603,23.40989,24.166673,22.346514000000003,17.640531,18.42548
2004-11-24,1181.76001,29.418894,17.126607,30.899928999999997,23.308938,23.467651999999998,24.278041,22.561237,17.783676999999997,18.491521
2004-11-26,1182.650024,29.453119,17.126607,31.031768,23.324661,23.607929000000002,24.278041,22.783628,17.758415,18.564167
2004-11-29,1178.569946,29.256309,16.953384,30.866968,23.214603,23.599678,24.182582999999997,22.722279,17.766835999999998,18.319814
2004-11-30,1173.819946,28.939702,16.825348,30.908167,23.191018,23.682194,24.238266,22.630255,17.665791,18.121691000000002
2004-12-01,1191.369995,29.393221,17.051292,30.166571,23.646977,24.078272,24.643960999999997,22.837310000000002,18.027864,17.963193
2004-12-02,1190.329956,29.427449,17.209454,29.367292,23.607671,24.309317,24.564413000000002,22.553568,18.078386,17.738653
2004-12-03,1191.170044,29.333321999999995,17.179327999999998,29.655693,23.599809,24.144285,24.572368,22.538231,18.204692,17.870734
2004-12-06,1190.25,29.281982,17.066356,29.67217,23.584086,24.094776,24.437136,22.476881,18.280473,18.035837
2004-12-07,1177.069946,29.076613000000002,17.021167000000002,29.054171000000004,23.387552,23.847226000000003,24.238266,22.001424,18.036285,17.897151
2004-12-08,1182.810059,29.247753000000003,17.028699,29.251932,23.450443,24.193795,24.301904999999998,22.093448000000002,18.019444,17.804693
2004-12-09,1189.23999,29.470233,17.224518,29.499131,23.576225,24.350576,24.453046,22.239152999999998,18.011023,17.811297
2004-12-10,1188.0,29.436008,17.254642999999998,29.293132,23.615532,24.334073,24.54055,22.231484,17.918401,17.877338
2004-12-13,1198.680054,29.538690999999996,17.2923,29.812251,23.772759,24.449595000000002,24.811013,22.553568,18.128909,18.141503
2004-12-14,1203.380005,29.692717,17.450461999999998,29.902891999999998,23.851373000000002,24.664138,24.858741000000002,22.530562,18.162589,18.207544
2004-12-15,1205.719971,29.821069,17.44293,30.125371,23.977154000000002,24.738402999999998,24.890560999999998,22.768292000000002,18.162589,18.293398
2004-12-16,1203.209961,29.76973,17.397742,29.820490000000003,23.812067000000003,25.084971,24.747374,22.591911,18.086806,18.300001
2004-12-17,1194.199951,29.639258,17.265396,29.813046999999997,23.738503,24.58256,24.720191,22.5626,17.999214000000002,18.348005999999998
2004-12-20,1194.650024,29.604926000000003,17.272959,30.176926,23.698951,24.284589,24.736182,22.655165,17.896166,18.448013
2004-12-21,1205.449951,29.768014,17.39396,30.433290999999997,24.007448999999998,24.516345,24.872095,22.940572,18.093676000000002,18.64136
2004-12-22,1209.569946,29.974019000000002,17.462024,30.019795000000002,24.141923000000002,24.698437,24.952042000000002,22.948286,18.128027,18.681364000000002
2004-12-23,1210.130005,29.922519,17.424211,30.193463,24.189384,24.79776,24.984023,23.002281,18.170963,18.674696
2004-12-27,1204.920044,29.939687,17.409086,29.664188,24.062820000000002,24.764653,24.840114,22.948286,18.059327,18.554687
2004-12-28,1213.540039,30.291615000000004,17.514962,29.870936,24.173563,25.021238,24.976028,23.079419,18.153788,18.601357
2004-12-29,1213.449951,30.317365000000002,17.477149,30.094224,24.118192,25.070901,24.912067999999998,23.087132999999998,18.153788,18.654694
2004-12-30,1213.550049,30.4032,17.514962,29.961906,24.149832999999997,25.087453,24.928059,22.979141000000002,18.162375,18.661362
2004-12-31,1211.920044,30.291615000000004,17.454461,30.036334999999998,24.149832999999997,24.988131,24.840114,22.932858,18.128027,18.568022
2005-01-03,1202.079956,30.094192,17.454461,28.928165999999997,24.062820000000002,24.698437,24.624252,22.701447,17.973453,18.354673000000002
2005-01-04,1188.050049,29.742264000000002,17.39396,28.779308,23.833424,24.49979,24.320447,22.29262,17.638544,18.227997
2005-01-05,1183.73999,29.630676,17.303209,28.655261,23.793874,24.458405,24.152554000000002,21.984072,17.578431,17.941309
2005-01-06,1187.890015,29.47617,17.386398,29.151455,23.912526,24.640499,24.232503,22.130633,17.526907,18.034648999999998
2005-01-07,1186.189941,29.467588,17.469586,28.919898,23.785963,24.623944,24.120575,22.169201,17.561257,18.034648999999998
2005-01-10,1190.25,29.579172999999997,17.575461999999998,29.134914000000002,23.809694,24.839145000000002,24.208519,22.269479999999998,17.561257,18.12799
2005-01-11,1182.98999,29.390334999999997,17.499836,29.176263,23.706861,24.665328,24.09659,22.038068,17.389509,18.074653
2005-01-12,1187.699951,29.562005,17.552774,29.689,23.675221,24.830868,24.12857,22.184629,17.483971,18.12799
2005-01-13,1177.449951,29.347415,17.439335,29.887477,23.445825,24.458405,23.896717000000002,22.099777,17.312222,18.214662
2005-01-14,1184.52002,29.622090000000004,17.53765,30.152114,23.524926999999998,24.557729000000002,24.056616,22.308048,17.363746,18.368007000000002
2005-01-18,1195.97998,29.871015999999997,17.719151999999998,30.449831,23.896706,24.756376,24.152554000000002,22.392899,17.552670000000003,18.528019
2005-01-19,1184.630005,29.570590999999997,17.688901,30.342321000000002,23.6594,24.599113,23.960676,22.238623999999998,17.183411,18.448013
2005-01-20,1175.410034,29.038407,17.673776999999998,30.036334999999998,23.485376000000002,24.474959,23.744816,22.115205,17.063188,18.388009
2005-01-21,1167.869995,28.935401000000002,17.522524,30.102496000000002,23.366723999999998,24.309421,23.592912,22.02264,16.942963,18.314669
2005-01-24,1163.75,28.652143,17.454461,30.367133000000003,23.374633,24.102497,23.520958,21.714092,16.805564,18.474681
2005-01-25,1168.410034,28.729396,17.522524,30.49118,23.390453,24.268035,23.744816,21.829797,16.831326999999998,18.368007000000002
2005-01-26,1174.069946,28.883901,17.507399,30.788898,23.501196,24.41702,23.792785000000002,21.868367000000003,17.003073999999998,18.634694
2005-01-27,1174.550049,28.823815999999997,17.605713,31.061806,23.382543,24.367359,23.856744,21.984072,16.985901000000002,18.728034
2005-01-28,1171.359985,28.686475,17.613276000000003,30.689659000000002,23.350903,24.168712,23.832758,21.960929999999998,16.985901000000002,18.748035
2005-01-31,1181.27002,28.995486,17.658651000000003,31.053534999999997,23.627760000000002,24.210097,24.144560000000002,22.23091,17.106123999999998,18.961384
2005-02-01,1189.410034,29.021239,17.666214,31.582809,23.880886,24.441851999999997,24.216514,22.416039,17.209173999999997,19.088059
2005-02-02,1193.189941,29.107074,17.809901999999997,32.021116,23.880886,24.541173999999998,24.216514,22.647451,17.217760000000002,19.161398000000002
2005-02-03,1189.890015,29.046989,17.779653,32.153434999999995,23.770143,24.466682000000002,24.144560000000002,22.516318,17.106123999999998,19.214735
2005-02-04,1203.030029,29.313083000000002,17.877966,32.294022,24.05491,24.690160000000002,24.344432,22.770871,17.398096,19.401416
2005-02-07,1201.719971,29.390334999999997,17.840153,32.079006,24.078641,24.706714,24.328442000000003,22.763157,17.346572000000002,19.361414
2005-02-08,1202.300049,29.321665000000003,17.862842,32.310562,23.983718,24.764653,24.464354999999998,22.763157,17.432445,19.474754
2005-02-09,1191.98999,28.995486,17.704026000000002,32.252673,23.920437,24.49979,24.208519,22.446895,17.131887,19.361414
2005-02-10,1197.01001,29.115656,17.696464000000002,33.137553999999994,23.991629,24.541173999999998,24.320447,22.747729,17.166235999999998,19.381414000000003
2005-02-11,1205.300049,29.26158,17.802341000000002,33.427,24.181473,24.789483999999998,24.480345,22.971427,17.329397,19.394748999999997
2005-02-14,1206.140015,29.218662,17.809901999999997,33.468352,24.141923000000002,24.806037,24.45636,22.994568,17.363746,19.568095
2005-02-15,1210.119995,29.45042,17.840153,33.542781,24.197294,24.79776,24.536309,23.117987,17.44962,19.534758
2005-02-16,1210.339966,29.398918,17.885528,34.485551,24.031179,24.764653,24.608263,23.411109,17.389509,19.588096
2005-02-17,1200.75,29.252996999999997,17.77209,34.022434999999994,23.817605,24.731544,24.384406,23.326257000000002,17.106123999999998,19.548092999999998
2005-02-18,1201.589966,29.192909000000004,17.749402,34.774997,23.564479000000002,25.104008,24.384406,23.588524,17.071773999999998,19.341412
2005-02-22,1184.160034,28.617808,17.484712,34.5269,23.21643,24.806037,23.992657,23.233694,16.977313,18.881378
2005-02-23,1190.800049,28.798063,17.530086999999998,34.965205,23.430004999999998,24.921915,24.024635999999997,23.588524,16.925788,18.981385
2005-02-24,1200.199951,28.823815999999997,17.613276000000003,35.651609,23.461645,25.112285,24.368416,23.843076,17.071773999999998,19.128063
2005-02-25,1211.369995,28.961153999999997,17.673776999999998,36.528218,23.698951,25.319209,24.568288,24.213334,17.183411,19.501423000000003
2005-02-28,1203.599976,28.840981,17.635963,36.263581,23.469556,24.938468,24.42438,23.981923000000002,17.131887,19.36808
2005-03-01,1210.410034,29.167159,17.779653,35.56064,23.698951,25.137116,24.504329000000002,24.012777,17.337985,19.421417
2005-03-02,1210.079956,29.184327000000003,17.734277,36.081645,23.627760000000002,25.161946,24.576283,23.943355,17.295047,19.401416
2005-03-03,1210.469971,29.149991999999997,17.855279,36.677077000000004,23.588207999999998,25.137116,24.632247,23.920213,17.166235999999998,19.501423000000003
2005-03-04,1222.119995,29.398918,17.946029,37.148462,23.888797,25.36887,24.976028,24.668443,17.277873,19.808112
2005-03-07,1225.310059,29.424667,17.893091000000002,36.892097,23.888797,25.426809,25.095951,24.398462,17.406684,19.948123000000002
2005-03-08,1219.430054,29.270162,17.809901999999997,36.850747999999996,23.849245,25.26127,25.079962,24.336753,17.260698,19.814779
2005-03-09,1207.01001,28.943986,17.681338,35.833548,23.556568,25.104008,24.808135999999998,24.39075,17.226347,19.461420999999998
2005-03-10,1209.25,28.995486,17.719151999999998,35.105795,23.691042000000003,25.195055,24.8641,24.0822,17.303634,19.588096
2005-03-11,1200.079956,28.961153999999997,17.583025,35.395241,23.485376000000002,24.996408,24.800141,24.228761,17.080361,19.501423000000003
2005-03-14,1206.829956,29.004071999999997,17.635963,35.651609,23.611939000000003,25.037792,24.936054000000002,24.221047,17.149060000000002,19.801446
2005-03-15,1197.75,29.038407,17.530086999999998,35.155412,23.453735,24.748098000000002,24.800141,24.105342,16.977313,19.714772
2005-03-16,1188.069946,28.866734,17.484712,35.271194,23.21643,24.508067,24.512324,23.588524,16.805564,19.534758
2005-03-17,1190.209961,28.892483000000002,17.545213,35.883165999999996,23.153148,24.590836,24.504329000000002,23.866218,16.796977,19.6481
2005-03-18,1189.650024,28.72744,17.489016,36.326248,23.037838,24.566753,24.534014000000003,23.863120000000002,16.702516,19.588984
2005-03-21,1183.780029,28.589906,17.390293,36.010946999999994,22.831077,24.46709,24.614244,23.723795000000003,16.702516,19.582267
2005-03-22,1171.709961,28.349223,17.291570999999998,35.579479,22.409606,24.475395000000002,24.477854,23.646393,16.55653,19.185919000000002
2005-03-23,1172.530029,28.254666999999998,17.405480999999998,34.899088,22.457319000000002,24.741162,24.325419,23.414187,16.625229,19.09187
2005-03-24,1171.420044,28.297646000000004,17.397887,34.874194,22.345988000000002,24.749466,24.445762,23.414187,16.633817,19.293403
2005-03-28,1174.280029,28.495354,17.413075,34.915683,22.505032999999997,24.732857,24.421694,23.282602999999998,16.650991,19.326992
2005-03-29,1165.359985,28.134325,17.375104,34.351456,22.425511,24.649804999999997,24.020549,22.764007,16.52218,19.085153
2005-03-30,1181.410034,28.589906,17.602926,34.865898,22.703841,25.040148000000002,24.477854,23.151019,16.771216,19.394170000000003
2005-03-31,1180.589966,28.503949,17.481422,35.57118,22.576604,24.799298,24.413671,23.344524,16.796977,19.582267
2005-04-01,1172.920044,28.280457000000002,17.314352,36.450711,22.266464000000003,24.583363000000002,24.181006,23.274862,16.650991,19.649444
2005-04-04,1176.119995,28.35782,17.413075,36.135407,22.425511,24.707941,24.156939,23.135538,16.711102,19.703186
